SILVER_TABLE,COLUMN,STATUS,판정군,소비GOLD모델,SILVER내부소비,SILVER내부_컬럼참조,채움(non-null),비영(non-zero),고유값(근사),변동(2026-09-14)
CRM_DEV_TARGET,STDYY,REFERENCED,,FACT_TARGET_MEMBER_DEV,,,25344,25344,15,
CRM_DEV_TARGET,STDR_MT,REFERENCED,,FACT_TARGET_MEMBER_DEV,,,25344,25344,12,
CRM_DEV_TARGET,MBER_DVLP_DIV_CD,REFERENCED,,FACT_TARGET_MEMBER_DEV,,,25344,25344,3,
CRM_DEV_TARGET,DEPT_ID,REFERENCED,,FACT_TARGET_MEMBER_DEV,,,25344,25344,236,
CRM_DEV_TARGET,GOAL_CNT,REFERENCED,,FACT_TARGET_MEMBER_DEV,,,25337,10677,1318,
CRM_DEV_TARGET,TARGET_TYPE,DROPPED,,FACT_TARGET_MEMBER_DEV,,,25344,25344,1,
CRM_EVENT,EVENT_KEY,REFERENCED,,DIM_EVENT,,,3786,3786,3741,
CRM_EVENT,EVENT_SOURCE,REFERENCED,,DIM_EVENT,,,3786,3786,2,
CRM_EVENT,EVENT_DIV_CD,REFERENCED,,DIM_EVENT,,,3786,3786,19,
CRM_EVENT,EVENT_NM,REFERENCED,,DIM_EVENT,,,3785,3785,3795,
CRM_EVENT,STRT_DE,REFERENCED,,DIM_EVENT,,,3785,3785,1568,
CRM_EVENT,END_DE,REFERENCED,,DIM_EVENT,,,3785,3785,1602,
CRM_EVENT,RCRIT_PSNNL_CO,REFERENCED,,DIM_EVENT,,,3361,3348,74,
CRM_EVENT,BRNCH_DEPT_ID,DROPPED,,DIM_EVENT,,,19,19,19,
CRM_EVENT,EVENT_DIV_GROUP,REFERENCED,,DIM_EVENT,,,3786,3786,2,
CRM_EVENT,EVENT_DIV_NM,REFERENCED,,DIM_EVENT,,,3786,3786,19,
CRM_EVENT_PARTICIPATION,EVENT_KEY,REFERENCED,,FACT_EVENT_ATTENDANCE,,,1134022,1134022,3687,
CRM_EVENT_PARTICIPATION,MBER_NO,REFERENCED,,FACT_EVENT_ATTENDANCE,,,1134022,1134022,406045,
CRM_EVENT_PARTICIPATION,PARTCPT_SEQ,REFERENCED,,FACT_EVENT_ATTENDANCE,,,1134022,1134022,148648,
CRM_EVENT_PARTICIPATION,PARTCPT_STAT_CD,REFERENCED,,FACT_EVENT_ATTENDANCE,,,1122782,1122782,19,
CRM_EVENT_PARTICIPATION,PARTCPT_CHNNL_CD,REFERENCED,,FACT_EVENT_ATTENDANCE,,,981818,981818,9,
CRM_EVENT_PARTICIPATION,PARTCPT_PATH_CD,REFERENCED,,FACT_EVENT_ATTENDANCE,,,1124337,1124337,13,
CRM_EVENT_PARTICIPATION,PRZWIN_CD,REFERENCED,,FACT_EVENT_ATTENDANCE,,,12960,12960,3,
CRM_EVENT_PARTICIPATION,RCPMNY_AMT,REFERENCED,,FACT_EVENT_ATTENDANCE,,,138602,4847,42,
CRM_EVENT_PARTICIPATION,PARTCPT_DT,REFERENCED,,FACT_EVENT_ATTENDANCE,,,981895,981895,2302,
CRM_EVENT_PARTICIPATION,PARTCPT_STAT_GROUP,REFERENCED,,FACT_EVENT_ATTENDANCE,,,1122782,1122782,2,
CRM_EVENT_PARTICIPATION,PARTCPT_STAT_NM,REFERENCED,,FACT_EVENT_ATTENDANCE,,,1122780,1122780,18,
CRM_EVENT_PARTICIPATION,PARTCPT_CHNNL_GROUP,REFERENCED,,FACT_EVENT_ATTENDANCE,,,981818,981818,1,
CRM_EVENT_PARTICIPATION,PARTCPT_CHNNL_NM,REFERENCED,,FACT_EVENT_ATTENDANCE,,,981816,981816,8,
CRM_EVENT_PARTICIPATION,PARTCPT_PATH_GROUP,REFERENCED,,FACT_EVENT_ATTENDANCE,,,1124337,1124337,2,
CRM_EVENT_PARTICIPATION,PARTCPT_PATH_NM,REFERENCED,,FACT_EVENT_ATTENDANCE,,,1124335,1124335,12,
CRM_MARKETING_CAMPAIGN,MK_CMPGN_CD,REFERENCED,,DIM_MARKETING_CAMPAIGN,,,394,394,392,
CRM_MARKETING_CAMPAIGN,MK_CMPGN_NM,REFERENCED,,DIM_MARKETING_CAMPAIGN,,,394,394,400,
CRM_MARKETING_CAMPAIGN,USE_YN,REFERENCED,,DIM_MARKETING_CAMPAIGN,,,394,394,1,
CRM_MARKETING_CAMPAIGN,RM,DROPPED,,DIM_MARKETING_CAMPAIGN,,,0,0,0,
CRM_MEMBER,MEMBER_DK,REFERENCED,,DIM_MEMBER_IDENTITY;DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,Y,1763065,1763065,1744496,
CRM_MEMBER,MEMBER_TYPE,REFERENCED,,DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,Y,1763065,1763065,2,
CRM_MEMBER,MBER_DIV_CD,REFERENCED,,DIM_MEMBER_STATUS_HISTORY,IDENTITY_MEMBER_XREF,N,1763065,1763065,3,
CRM_MEMBER,MBER_DIV_NM,DROPPED,,DIM_MEMBER_IDENTITY;DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,N,1763065,1763065,3,
CRM_MEMBER,CPR_DIV_CD,DROPPED,,DIM_MEMBER_IDENTITY;DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,N,1763064,1763064,3,
CRM_MEMBER,SEX,REFERENCED,,DIM_MEMBER_STATUS_HISTORY,IDENTITY_MEMBER_XREF,N,1762644,1762644,8,
CRM_MEMBER,SEX_NM,REFERENCED,,DIM_MEMBER_STATUS_HISTORY,IDENTITY_MEMBER_XREF,N,1762644,1762644,8,
CRM_MEMBER,MBER_STAT_CD,REFERENCED,,DIM_MEMBER_STATUS_HISTORY,IDENTITY_MEMBER_XREF,N,1587342,1587342,12,
CRM_MEMBER,MBER_STAT_NM,DROPPED,,DIM_MEMBER_IDENTITY;DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,N,1587342,1587342,12,
CRM_MEMBER,CMPGN_CD,REFERENCED,,DIM_MEMBER_STATUS_HISTORY,IDENTITY_MEMBER_XREF,N,1585949,1585949,13237,
CRM_MEMBER,ACT_DEPT_CD,DROPPED,,DIM_MEMBER_IDENTITY;DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,N,1583316,1583316,281,
CRM_MEMBER,REGIST_DEPT_CD,DROPPED,,DIM_MEMBER_IDENTITY;DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,N,1758140,1758140,370,
CRM_MEMBER,JOIN_PATH_CD,REFERENCED,,DIM_MEMBER_STATUS_HISTORY,IDENTITY_MEMBER_XREF,N,1587339,1587339,6,
CRM_MEMBER,HMPG_ID,REFERENCED,,DIM_MEMBER_IDENTITY,IDENTITY_MEMBER_XREF,Y,780060,780060,769136,
CRM_MEMBER,ENTRPS_NM,DROPPED,,DIM_MEMBER_IDENTITY;DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,N,34,34,30,
CRM_MEMBER,EMAIL_RECPTN,DROPPED,,DIM_MEMBER_IDENTITY;DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,N,1701633,1701633,20,
CRM_MEMBER,PSTMTR_RECPTN,DROPPED,,DIM_MEMBER_IDENTITY;DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,N,1701877,1701877,16,
CRM_MEMBER,FRST_REGIST_DT,REFERENCED,,DIM_MEMBER_STATUS_HISTORY,IDENTITY_MEMBER_XREF,N,1763064,1763064,1639596,
CRM_MEMBER,EMAIL_STAT_CD,DROPPED,,DIM_MEMBER_IDENTITY;DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,N,733452,733452,4,
CRM_MEMBER,ETC_CTTPC_REL_CD,DROPPED,,DIM_MEMBER_IDENTITY;DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,N,127432,127432,14,
CRM_MEMBER,ETC_CTTPC_STAT_CD,DROPPED,,DIM_MEMBER_IDENTITY;DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,N,332398,332398,3,
CRM_MEMBER,ETC_TSTM_DIV_CD,DROPPED,,DIM_MEMBER_IDENTITY;DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,N,1081533,1081533,4,
CRM_MEMBER,MOBLPHON_STAT_CD,DROPPED,,DIM_MEMBER_IDENTITY;DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,N,1578320,1578320,3,
CRM_MEMBER,REL_CD,DROPPED,,DIM_MEMBER_IDENTITY;DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,N,9769,9769,12,
CRM_MEMBER,RELATNSP_DIV_CD,DROPPED,,DIM_MEMBER_IDENTITY;DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,N,1587293,1587293,4,
CRM_MEMBER,SLRCLD_LRR_CD,DROPPED,,DIM_MEMBER_IDENTITY;DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,N,1284714,1284714,4,
CRM_MEMBER,TSTM_DIV_CD,DROPPED,,DIM_MEMBER_IDENTITY;DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_MONTHLY,IDENTITY_MEMBER_XREF,N,1154557,1154557,4,
CRM_MEMBER_AMT_CHANGE,OCCRRNC_DE,REFERENCED,,FACT_MEMBER_MONTHLY,,,324947,324947,7666,
CRM_MEMBER_AMT_CHANGE,SER_NO,DROPPED,,FACT_MEMBER_MONTHLY,,,324947,324947,322929,
CRM_MEMBER_AMT_CHANGE,MBER_NO,REFERENCED,,FACT_MEMBER_MONTHLY,,,324947,324947,200358,
CRM_MEMBER_AMT_CHANGE,SPNSR_AMT,REFERENCED,,FACT_MEMBER_MONTHLY,,,324947,324686,694,
CRM_MEMBER_AMT_CHANGE,RDCAMT_YN,REFERENCED,,FACT_MEMBER_MONTHLY,,,324947,324947,2,
CRM_MEMBER_AMT_CHANGE,ACMSLT_DEPT_CD,DROPPED,,FACT_MEMBER_MONTHLY,,,318793,318793,305,
CRM_MEMBER_AMT_CHANGE,CMPGN_CD,DROPPED,,FACT_MEMBER_MONTHLY,,,318916,318916,10776,
CRM_MEMBER_AMT_CHANGE,AREA_CD,DROPPED,,FACT_MEMBER_MONTHLY,,,318814,318814,19,
CRM_MEMBER_AMT_CHANGE,AREA_NM,DROPPED,,FACT_MEMBER_MONTHLY,,,317473,317473,18,
CRM_MEMBER_AMT_CHANGE,AGE,DROPPED,,FACT_MEMBER_MONTHLY,,,318814,318814,12,
CRM_MEMBER_AMT_CHANGE,MBER_DIV_CD,DROPPED,,FACT_MEMBER_MONTHLY,,,318815,318815,3,
CRM_MEMBER_AMT_CHANGE,SETLE_CD,REFERENCED,,FACT_MEMBER_MONTHLY,,,318814,318814,7,
CRM_MEMBER_AMT_CHANGE,SEX,DROPPED,,FACT_MEMBER_MONTHLY,,,318814,318814,9,
CRM_MEMBER_AMT_CHANGE,SPNSR_AMT_CD,DROPPED,,FACT_MEMBER_MONTHLY,,,318814,318814,5,
CRM_MEMBER_DEV,SPNSR_NO,REFERENCED,,FACT_MEMBER_SPONSORSHIP_SPAN,,,3594843,3594843,2094758,
CRM_MEMBER_DEV,SPNSR_BSNS_NO,REFERENCED,,FACT_MEMBER_SPONSORSHIP_SPAN,,,3594843,3594843,2213866,
CRM_MEMBER_DEV,OCCRRNC_DE,REFERENCED,,DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_EVENT;FACT_MEMBER_SPONSORSHIP_SPAN,,,3594843,3594843,9837,
CRM_MEMBER_DEV,SER_NO,REFERENCED,,DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_SPONSORSHIP_SPAN,,,3594843,3594843,3498554,
CRM_MEMBER_DEV,MBER_NO,REFERENCED,,DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_EVENT;FACT_MEMBER_SPONSORSHIP_SPAN,,,3594843,3594843,1571482,
CRM_MEMBER_DEV,SPNSR_BSNS_ID,REFERENCED,,DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_EVENT;FACT_MEMBER_SPONSORSHIP_SPAN,,,3594843,3594843,29,
CRM_MEMBER_DEV,SPNSR_AMT,REFERENCED,,FACT_MEMBER_EVENT;FACT_MEMBER_SPONSORSHIP_SPAN,,,3594843,3594792,1273,
CRM_MEMBER_DEV,DVLP_DIV_CD,REFERENCED,,FACT_MEMBER_EVENT;FACT_MEMBER_SPONSORSHIP_SPAN,,,3594843,3594843,5,
CRM_MEMBER_DEV,DVLP_DIV_NM,REFERENCED,,FACT_MEMBER_EVENT,,,3594843,3594843,5,
CRM_MEMBER_DEV,ACT_DEPT_CD,DROPPED,,DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_EVENT;FACT_MEMBER_SPONSORSHIP_SPAN,,,3594829,3594829,372,
CRM_MEMBER_DEV,ACMSLT_DEPT_CD,REFERENCED,,FACT_MEMBER_EVENT,,,3594835,3594835,355,
CRM_MEMBER_DEV,CMPGN_CD,REFERENCED,,DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_EVENT;FACT_MEMBER_SPONSORSHIP_SPAN,,,3594843,3594843,16561,
CRM_MEMBER_DEV,SETLE_CD,DROPPED,,DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_EVENT;FACT_MEMBER_SPONSORSHIP_SPAN,,,3594843,3594843,7,
CRM_MEMBER_DEV,AREA_CD,REFERENCED,,DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_EVENT,,,3594837,3594837,19,
CRM_MEMBER_DEV,AREA_NM,REFERENCED,,FACT_MEMBER_EVENT,,,3574213,3574213,18,
CRM_MEMBER_DEV,AGE,REFERENCED,,DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_EVENT,,,3594843,3594843,12,
CRM_MEMBER_DEV,CANCL_RDCAMT_RSN_CD,DROPPED,,DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_EVENT;FACT_MEMBER_SPONSORSHIP_SPAN,,,1306901,1306901,31,
CRM_MEMBER_DEV,MBER_DIV_CD,REFERENCED,,DIM_MEMBER_STATUS_HISTORY,,,3594843,3594843,3,
CRM_MEMBER_DEV,SEX,REFERENCED,,DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_EVENT,,,3594843,3594843,9,
CRM_MEMBER_DEV,SPNSR_AMT_CD,DROPPED,,DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_EVENT;FACT_MEMBER_SPONSORSHIP_SPAN,,,3594843,3594843,5,
CRM_MEMBER_DEV,MBER_INFLOW_PATH_CD,REFERENCED,,FACT_MEMBER_EVENT;FACT_MEMBER_SPONSORSHIP_SPAN,,,3594823,3594823,12,
CRM_MEMBER_DEV,MBER_INFLOW_PATH_NM,REFERENCED,,FACT_MEMBER_EVENT;FACT_MEMBER_SPONSORSHIP_SPAN,,,3594823,3594823,12,
CRM_MEMBER_DEV,CMPGN_CTGR_CD,REFERENCED,,FACT_MEMBER_EVENT;FACT_MEMBER_SPONSORSHIP_SPAN,,,3580536,3580536,56,
CRM_MEMBER_DEV,CMPGN_CTGR_NM,REFERENCED,,FACT_MEMBER_EVENT;FACT_MEMBER_SPONSORSHIP_SPAN,,,3580536,3580536,55,
CRM_MEMBER_DEV,CMPGN_TYPE1_BSN,REFERENCED,,FACT_MEMBER_EVENT;FACT_MEMBER_SPONSORSHIP_SPAN,,,3593246,3593246,4,
CRM_MEMBER_DEV,CMPGN_TYPE1_NM,REFERENCED,,FACT_MEMBER_EVENT;FACT_MEMBER_SPONSORSHIP_SPAN,,,3593246,3593246,4,
CRM_MEMBER_DEV,CMPGN_TYPE2_BSN,REFERENCED,,FACT_MEMBER_EVENT;FACT_MEMBER_SPONSORSHIP_SPAN,,,3593246,3593246,4,
CRM_MEMBER_DEV,CMPGN_TYPE2_NM,REFERENCED,,FACT_MEMBER_EVENT;FACT_MEMBER_SPONSORSHIP_SPAN,,,3593246,3593246,4,
CRM_MEMBER_DEV,MKTG_CMPGN_NM,REFERENCED,,FACT_MEMBER_EVENT;FACT_MEMBER_SPONSORSHIP_SPAN,,,3591793,3591793,383,
CRM_MEMBER_DEV,MK_CMPGN_NM,REFERENCED,,FACT_MEMBER_EVENT;FACT_MEMBER_SPONSORSHIP_SPAN,,,2431816,2431816,388,
CRM_MEMBER_DEV,CMMN_BRND,REFERENCED,,FACT_MEMBER_EVENT;FACT_MEMBER_SPONSORSHIP_SPAN,,,3594822,3594822,14,
CRM_MEMBER_DEV,CMMN_BRND_NM,REFERENCED,,FACT_MEMBER_EVENT;FACT_MEMBER_SPONSORSHIP_SPAN,,,3594822,3594822,14,
CRM_MEMBER_DEV,MKTG_UTM,REFERENCED,,FACT_MEMBER_EVENT;FACT_MEMBER_SPONSORSHIP_SPAN,,,3593369,3593369,190,
CRM_MEMBER_DEV,MKTG_UTM_NM,REFERENCED,,FACT_MEMBER_EVENT;FACT_MEMBER_SPONSORSHIP_SPAN,,,651493,651493,185,
CRM_MEMBER_DEV,SPNSR_DIV_CD,REFERENCED,,FACT_MEMBER_EVENT;FACT_MEMBER_SPONSORSHIP_SPAN,,,3594825,3594825,2,
CRM_MEMBER_DEV,SPNSR_DIV_NM,REFERENCED,,FACT_MEMBER_EVENT;FACT_MEMBER_SPONSORSHIP_SPAN,,,3594825,3594825,2,
CRM_MEMBER_DEV,CPR_DIV_CD,REFERENCED,,FACT_MEMBER_EVENT;FACT_MEMBER_SPONSORSHIP_SPAN,,,3594825,3594825,3,
CRM_MEMBER_DEV,CPR_DIV_NM,REFERENCED,,FACT_MEMBER_EVENT;FACT_MEMBER_SPONSORSHIP_SPAN,,,3594825,3594825,3,
CRM_MEMBER_DEV,BRND_NM,REFERENCED,,FACT_MEMBER_EVENT;FACT_MEMBER_SPONSORSHIP_SPAN,,,3594825,3594825,69,
CRM_MEMBER_DEV,PARENT_CAMPAIGN_NAME,REFERENCED,,FACT_MEMBER_EVENT;FACT_MEMBER_SPONSORSHIP_SPAN,,,3594825,3594825,1094,
CRM_MEMBER_DEV,PROMO_METHOD_NAME,REFERENCED,,FACT_MEMBER_EVENT;FACT_MEMBER_SPONSORSHIP_SPAN,,,3594825,3594825,91,
CRM_MEMBER_DEV,SRC_LOAD_DT,DROPPED,,DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_EVENT;FACT_MEMBER_SPONSORSHIP_SPAN,,,3594843,3594843,1,
CRM_MEMBER_DISCONTINUE,MBER_NO,REFERENCED,,DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_EVENT,,,1038262,1038262,875554,
CRM_MEMBER_DISCONTINUE,SPNSR_DSCNTC_DE,REFERENCED,,DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_EVENT,,,1038262,1038262,6591,
CRM_MEMBER_DISCONTINUE,SER_NO,REFERENCED,,DIM_MEMBER_STATUS_HISTORY,,,1038262,1038262,1050438,
CRM_MEMBER_DISCONTINUE,DSCNTC_RSN_CD,REFERENCED,,FACT_MEMBER_EVENT,,,1038262,1038262,20,
CRM_MEMBER_DISCONTINUE,DSCNTC_RSN_NM,REFERENCED,,FACT_MEMBER_EVENT,,,1038262,1038262,20,
CRM_MEMBER_DISCONTINUE,DSCNTC_PATH,REFERENCED,,FACT_MEMBER_EVENT,,,1038262,1038262,3,
CRM_MEMBER_DISCONTINUE,DSCNTC_PATH_NM,REFERENCED,,FACT_MEMBER_EVENT,,,1038262,1038262,3,
CRM_MEMBER_DISCONTINUE,REGIST_DEPT_CD,DROPPED,,DIM_MEMBER_STATUS_HISTORY;FACT_MEMBER_EVENT,,,925948,925948,54,
CRM_MEMBER_RESPONSOR,MBER_NO,NO_CONSUMER,,,,,115254,115254,97823,
CRM_MEMBER_RESPONSOR,SER_NO,NO_CONSUMER,,,,,115254,115254,114190,
CRM_MEMBER_RESPONSOR,RE_SPNSR_DE,NO_CONSUMER,,,,,115254,115254,6560,
CRM_MEMBER_RESPONSOR,REGIST_DEPT_CD,NO_CONSUMER,,,,,86738,86738,313,
CRM_MEMBER_SPONSOR_BIZ,SPNSR_NO,SILVER_ONLY_CHAIN,,,CRM_MEMBER_SPONSOR_SPAN;CRM_SPONSOR_RELATION,Y,2170572,2170572,2094758,
CRM_MEMBER_SPONSOR_BIZ,SPNSR_BSNS_NO,SILVER_ONLY_CHAIN,,,CRM_MEMBER_SPONSOR_SPAN;CRM_SPONSOR_RELATION,Y,2170572,2170572,2213866,
CRM_MEMBER_SPONSOR_BIZ,SPNSR_BSNS_ID,SILVER_ONLY_CHAIN,,,CRM_MEMBER_SPONSOR_SPAN;CRM_SPONSOR_RELATION,Y,2170572,2170572,29,
CRM_MEMBER_SPONSOR_BIZ,SPNSR_AMT,SILVER_ONLY_CHAIN,,,CRM_MEMBER_SPONSOR_SPAN,Y,2170572,2170522,600,
CRM_MEMBER_SPONSOR_BIZ,SPNSR_DSCNTC_YN,SILVER_ONLY_CHAIN,,,CRM_MEMBER_SPONSOR_SPAN,Y,2170572,2170572,2,
CRM_MEMBER_SPONSOR_BIZ,SPNSR_DSCNTC_DE,SILVER_ONLY_CHAIN,,,CRM_MEMBER_SPONSOR_SPAN,Y,1337780,1337780,7306,
CRM_MEMBER_SPONSOR_BIZ,SPNSR_DSCNTC_RSN_CD,SILVER_ONLY_CHAIN,,,CRM_MEMBER_SPONSOR_SPAN;CRM_SPONSOR_RELATION,N,1337773,1337773,28,
CRM_MEMBER_SPONSOR_SPAN,MBER_NO,REFERENCED,,FACT_MEMBER_MONTHLY;FACT_MEMBER_SPONSORSHIP_SPAN,,,2170572,2170572,1571482,
CRM_MEMBER_SPONSOR_SPAN,SPNSR_NO,REFERENCED,,FACT_MEMBER_SPONSORSHIP_SPAN,,,2170572,2170572,2094758,
CRM_MEMBER_SPONSOR_SPAN,SPNSR_BSNS_NO,REFERENCED,,FACT_MEMBER_MONTHLY;FACT_MEMBER_SPONSORSHIP_SPAN,,,2170572,2170572,2213866,
CRM_MEMBER_SPONSOR_SPAN,SPNSR_BSNS_ID,REFERENCED,,FACT_MEMBER_MONTHLY;FACT_MEMBER_SPONSORSHIP_SPAN,,,2170572,2170572,29,
CRM_MEMBER_SPONSOR_SPAN,SPNSR_AMT,REFERENCED,,FACT_MEMBER_MONTHLY;FACT_MEMBER_SPONSORSHIP_SPAN,,,2170572,2170522,600,
CRM_MEMBER_SPONSOR_SPAN,START_MONTH_KEY,REFERENCED,,FACT_MEMBER_MONTHLY;FACT_MEMBER_SPONSORSHIP_SPAN,,,2170479,2170479,429,
CRM_MEMBER_SPONSOR_SPAN,DSCNTC_MONTH_KEY,REFERENCED,,FACT_MEMBER_MONTHLY;FACT_MEMBER_SPONSORSHIP_SPAN,,,1337778,1337778,298,
CRM_MEMBER_SPONSOR_SPAN,SPNSR_DSCNTC_DE,DROPPED,,FACT_MEMBER_MONTHLY;FACT_MEMBER_SPONSORSHIP_SPAN,,,1337780,1337780,7306,
CRM_MEMBER_SPONSOR_SPAN,SPNSR_DSCNTC_YN,DROPPED,,FACT_MEMBER_MONTHLY;FACT_MEMBER_SPONSORSHIP_SPAN,,,2170572,2170572,2,
CRM_MEMBER_STATUS_HIST,MBER_NO,REFERENCED,,DIM_MEMBER_STATUS_HISTORY,,,7501761,7501761,1234968,
CRM_MEMBER_STATUS_HIST,SER_NO,REFERENCED,,DIM_MEMBER_STATUS_HISTORY,,,7501761,7480258,2834262,
CRM_MEMBER_STATUS_HIST,BF_STAT_CD,REFERENCED,,DIM_MEMBER_STATUS_HISTORY,,,7501761,7501761,12,
CRM_MEMBER_STATUS_HIST,BF_STAT_NM,DROPPED,,DIM_MEMBER_STATUS_HISTORY,,,7501761,7501761,12,
CRM_MEMBER_STATUS_HIST,CHN_STAT_CD,REFERENCED,,DIM_MEMBER_STATUS_HISTORY,,,7501761,7501761,12,
CRM_MEMBER_STATUS_HIST,CHN_STAT_NM,DROPPED,,DIM_MEMBER_STATUS_HISTORY,,,7501761,7501761,12,
CRM_MEMBER_STATUS_HIST,EFFECTIVE_FROM,REFERENCED,,DIM_MEMBER_STATUS_HISTORY,,,7501761,7501761,1145030,
CRM_MEMBER_STATUS_HIST,EFFECTIVE_TO,REFERENCED,,DIM_MEMBER_STATUS_HISTORY,,,6236971,6236971,855157,
CRM_MEMBER_STATUS_HIST,IS_CURRENT,REFERENCED,,DIM_MEMBER_STATUS_HISTORY,,,7501761,1264790,2,
CRM_ORG,DEPT_ID,REFERENCED,,DIM_ORG,,,1314,1314,1318,
CRM_ORG,DEPT_NM,REFERENCED,,DIM_ORG,,,1314,1314,697,
CRM_ORG,UPPER_DEPT_ID,DROPPED,,DIM_ORG,,,1314,1314,321,
CRM_ORG,ACMSLT_UPPER_DEPT_ID,REFERENCED,,DIM_ORG,,,1014,1014,477,
CRM_ORG,ACMSLT_DEPT_YN,REFERENCED,,DIM_ORG,,,1170,1170,2,
CRM_ORG,STATS_DEPT_LVL,DROPPED,,DIM_ORG,,,8,5,2,
CRM_ORG,USE_YN,REFERENCED,,DIM_ORG,,,1314,1314,2,
CRM_ORG,SORT_ORDR,DROPPED,,DIM_ORG,,,3,0,1,
CRM_PAYMENT_BILLING,PAY_KEY,DROPPED,,FACT_MEMBER_FEE;FACT_MEMBER_MONTHLY,,,47521872,47521872,48036177,
CRM_PAYMENT_BILLING,PAYMENT_TYPE,REFERENCED,,FACT_MEMBER_FEE;FACT_MEMBER_MONTHLY,,,47521872,47521872,2,
CRM_PAYMENT_BILLING,MBER_NO,REFERENCED,,FACT_MEMBER_FEE;FACT_MEMBER_MONTHLY,,,47521867,47521867,1302140,
CRM_PAYMENT_BILLING,SPNSR_BSNS_ID,REFERENCED,,FACT_MEMBER_FEE;FACT_MEMBER_MONTHLY,,,47439264,47439264,36,
CRM_PAYMENT_BILLING,RELATNSP_KEY,DROPPED,,FACT_MEMBER_FEE;FACT_MEMBER_MONTHLY,,,12661580,12608391,412240,
CRM_PAYMENT_BILLING,MBRFEE_MT,REFERENCED,,FACT_MEMBER_FEE;FACT_MEMBER_MONTHLY,,,46391620,46391620,254,
CRM_PAYMENT_BILLING,MBRFEE_SQNC,REFERENCED,,FACT_MEMBER_MONTHLY,,,46074267,46074267,52,
CRM_PAYMENT_BILLING,RQEST_AMT,REFERENCED,,FACT_MEMBER_FEE;FACT_MEMBER_MONTHLY,,,46391620,46391438,3502,
CRM_PAYMENT_BILLING,RQEST_DE,REFERENCED,,FACT_MEMBER_FEE;FACT_MEMBER_MONTHLY,,,46391620,46391620,4053,
CRM_PAYMENT_BILLING,PAY_AMT,REFERENCED,,FACT_MEMBER_FEE;FACT_MEMBER_MONTHLY,,,47376748,41112011,30835,
CRM_PAYMENT_BILLING,PAY_DE,REFERENCED,,FACT_MEMBER_FEE;FACT_MEMBER_MONTHLY,,,41115150,41115150,5989,
CRM_PAYMENT_BILLING,PAY_STAT_CD,REFERENCED,,FACT_MEMBER_FEE;FACT_MEMBER_MONTHLY,,,47377395,47377395,2,
CRM_PAYMENT_BILLING,SETLE_CD,REFERENCED,,FACT_MEMBER_FEE;FACT_MEMBER_MONTHLY,,,47415584,47415584,11,
